Local time,Open,High,Low,Close,Volume
28.09.2017 09:00:00.000 GMT+0900,20343.031,20403.031,20303.031,20338.030,15.2351
29.09.2017 09:00:00.000 GMT+0900,20308.030,20381.031,20286.031,20366.030,11.175
30.09.2017 09:00:00.000 GMT+0900,20366.030,20366.030,20366.030,20366.030,0
01.10.2017 09:00:00.000 GMT+0900,20366.030,20366.030,20366.030,20366.030,0
02.10.2017 09:00:00.000 GMT+0900,20398.030,20483.031,20375.031,20480.031,11.8764
03.10.2017 09:00:00.000 GMT+0900,20488.031,20665.031,20478.030,20665.031,9.3743
04.10.2017 09:00:00.000 GMT+0900,20654.031,20689.031,20599.030,20669.031,9.3476
05.10.2017 09:00:00.000 GMT+0900,20624.030,20704.530,20600.500,20695.030,8.3502
06.10.2017 09:00:00.000 GMT+0900,20691.000,20760.031,20640.030,20660.030,10.9813
07.10.2017 09:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 09:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 09:00:00.000 GMT+0900,20695.030,20746.531,20665.030,20682.030,4.016
10.10.2017 09:00:00.000 GMT+0900,20768.030,20849.031,20743.030,20824.031,11.102
11.10.2017 09:00:00.000 GMT+0900,20817.031,20975.031,20815.030,20950.030,10.7324
12.10.2017 09:00:00.000 GMT+0900,20930.030,21042.530,20928.031,20983.030,10.0429
13.10.2017 09:00:00.000 GMT+0900,20954.031,21267.031,20952.030,21242.030,12.1706
14.10.2017 09:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 09:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 09:00:00.000 GMT+0900,21337.031,21353.531,21245.030,21345.031,12.3045
17.10.2017 09:00:00.000 GMT+0900,21343.031,21376.531,21228.030,21368.031,15.2383
18.10.2017 09:00:00.000 GMT+0900,21361.250,21452.531,21333.031,21443.030,16.4036
19.10.2017 09:00:00.000 GMT+0900,21448.031,21521.531,21209.030,21344.030,30.2431
20.10.2017 09:00:00.000 GMT+0900,21394.030,21567.031,21389.030,21562.031,16.6702
21.10.2017 09:00:00.000 GMT+0900,21562.031,21562.031,21562.031,21562.031,0
22.10.2017 09:00:00.000 GMT+0900,21562.031,21562.031,21562.031,21562.031,0
23.10.2017 09:00:00.000 GMT+0900,21637.031,21846.530,21619.030,21629.031,19.4057
24.10.2017 09:00:00.000 GMT+0900,21699.030,21934.031,21684.500,21904.030,20.7928
25.10.2017 09:00:00.000 GMT+0900,21840.750,21878.530,21589.031,21684.031,38.6064
26.10.2017 09:00:00.000 GMT+0900,21765.000,21864.530,21716.030,21844.530,28.3062
27.10.2017 09:00:00.000 GMT+0900,21876.031,22135.531,21866.030,22059.030,62.3954
28.10.2017 09:00:00.000 GMT+0900,22059.030,22059.030,22059.030,22059.030,0
29.10.2017 09:00:00.000 GMT+0900,22059.030,22059.030,22059.030,22059.030,0
30.10.2017 09:00:00.000 GMT+0900,22056.030,22070.531,21847.030,21892.030,51.6143
31.10.2017 09:00:00.000 GMT+0900,21902.031,22218.031,21899.030,22208.031,29.3082
01.11.2017 09:00:00.000 GMT+0900,22285.031,22600.030,22273.030,22550.031,33.7769
02.11.2017 09:00:00.000 GMT+0900,22451.500,22572.531,22365.030,22560.030,29.2137
03.11.2017 09:00:00.000 GMT+0900,22515.031,22642.531,22502.030,22635.031,18.1304
04.11.2017 09:00:00.000 GMT+0900,22635.031,22635.031,22635.031,22635.031,0
05.11.2017 09:00:00.000 GMT+0900,22635.031,22635.031,22635.031,22635.031,0
06.11.2017 09:00:00.000 GMT+0900,22635.031,22662.531,22430.030,22585.031,39.7994
07.11.2017 09:00:00.000 GMT+0900,22570.031,23008.531,22565.031,22863.031,26.4179
08.11.2017 09:00:00.000 GMT+0900,22808.030,22981.031,22803.030,22943.031,141.2571
09.11.2017 09:00:00.000 GMT+0900,23183.030,23433.531,22319.250,22628.031,70.9678
10.11.2017 09:00:00.000 GMT+0900,22578.031,22729.531,22339.030,22464.030,32.4182
11.11.2017 09:00:00.000 GMT+0900,22464.030,22464.030,22464.030,22464.030,0
12.11.2017 09:00:00.000 GMT+0900,22464.030,22464.030,22464.030,22464.030,0
13.11.2017 09:00:00.000 GMT+0900,22519.031,22582.531,22118.030,22389.531,24.8441
14.11.2017 09:00:00.000 GMT+0900,22430.531,22548.531,22260.030,22295.031,12.7207
15.11.2017 09:00:00.000 GMT+0900,22270.030,22270.031,21839.530,22069.030,36.2998
16.11.2017 09:00:00.000 GMT+0900,22154.030,22624.531,22129.031,22582.530,32.4257
17.11.2017 09:00:00.000 GMT+0900,22743.031,22765.531,22274.030,22289.030,52.1811
18.11.2017 09:00:00.000 GMT+0900,22289.030,22289.030,22289.030,22289.030,0
19.11.2017 09:00:00.000 GMT+0900,22289.030,22289.030,22289.030,22289.030,0
20.11.2017 09:00:00.000 GMT+0900,22369.031,22518.531,22168.030,22468.030,38.0293
21.11.2017 09:00:00.000 GMT+0900,22497.530,22676.530,22405.031,22660.031,18.8505
22.11.2017 09:00:00.000 GMT+0900,22595.750,22655.530,22355.030,22412.031,21.7934
23.11.2017 09:00:00.000 GMT+0900,22362.030,22485.031,22318.530,22417.030,8.7382
24.11.2017 09:00:00.000 GMT+0900,22430.031,22660.531,22395.030,22651.530,17.6191
25.11.2017 09:00:00.000 GMT+0900,22651.530,22651.530,22651.530,22651.530,0
26.11.2017 09:00:00.000 GMT+0900,22651.530,22651.530,22651.530,22651.530,0
27.11.2017 09:00:00.000 GMT+0900,22583.250,22608.031,22421.030,22459.031,24.7064
28.11.2017 09:00:00.000 GMT+0900,22414.030,22655.530,22397.030,22629.031,34.2717
29.11.2017 09:00:00.000 GMT+0900,22602.030,22804.530,22514.030,22637.030,38.5488
30.11.2017 09:00:00.000 GMT+0900,22577.031,22975.531,22542.030,22849.031,32.0115
01.12.2017 09:00:00.000 GMT+0900,22754.030,22897.530,22374.030,22634.031,63.8222
02.12.2017 09:00:00.000 GMT+0900,22634.031,22634.031,22634.031,22634.031,0
03.12.2017 09:00:00.000 GMT+0900,22634.031,22634.031,22634.031,22634.031,0
04.12.2017 09:00:00.000 GMT+0900,22790.000,22830.531,22519.030,22521.031,52.7011
05.12.2017 09:00:00.000 GMT+0900,22534.500,22694.530,22472.030,22477.030,37.729
06.12.2017 09:00:00.000 GMT+0900,22497.031,22517.031,22061.030,22231.030,26.0846
07.12.2017 09:00:00.000 GMT+0900,22436.530,22663.031,22411.530,22633.030,16.5635
08.12.2017 09:00:00.000 GMT+0900,22683.030,22908.031,22683.030,22873.030,13.9993
09.12.2017 09:00:00.000 GMT+0900,22873.030,22873.030,22873.030,22873.030,0
10.12.2017 09:00:00.000 GMT+0900,22873.030,22873.030,22873.030,22873.030,0
11.12.2017 09:00:00.000 GMT+0900,22823.031,22948.000,22793.030,22944.031,32.9912
12.12.2017 09:00:00.000 GMT+0900,22958.000,22972.031,22817.031,22892.030,13.4823
13.12.2017 09:00:00.000 GMT+0900,22852.500,22861.531,22675.030,22685.031,21.4937
14.12.2017 09:00:00.000 GMT+0900,22740.030,22765.031,22545.031,22575.031,12.4334
15.12.2017 09:00:00.000 GMT+0900,22535.030,22756.030,22480.030,22701.030,12.4238
16.12.2017 09:00:00.000 GMT+0900,22701.030,22701.030,22701.030,22701.030,0
17.12.2017 09:00:00.000 GMT+0900,22701.030,22701.030,22701.030,22701.030,0
18.12.2017 09:00:00.000 GMT+0900,22806.031,23012.530,22756.030,22993.031,11.2032
19.12.2017 09:00:00.000 GMT+0900,22908.030,22928.031,22793.030,22805.030,8.6291
20.12.2017 09:00:00.000 GMT+0900,22902.531,22938.530,22810.250,22875.030,8.5598
21.12.2017 09:00:00.000 GMT+0900,22770.031,22948.530,22765.031,22845.031,5.9823
22.12.2017 09:00:00.000 GMT+0900,22875.031,22918.531,22850.031,22910.030,4.252
23.12.2017 09:00:00.000 GMT+0900,22910.030,22910.030,22910.030,22910.030,0
24.12.2017 09:00:00.000 GMT+0900,22910.030,22910.030,22910.030,22910.030,0
25.12.2017 09:00:00.000 GMT+0900,22910.030,22910.030,22910.030,22910.030,0
26.12.2017 09:00:00.000 GMT+0900,22915.031,22947.031,22880.031,22917.030,2.4359
27.12.2017 09:00:00.000 GMT+0900,22905.531,22967.031,22878.530,22922.030,21.3995
28.12.2017 09:00:00.000 GMT+0900,22937.030,22955.531,22726.031,22791.030,4.1865
29.12.2017 09:00:00.000 GMT+0900,22829.531,22884.531,22730.531,22743.030,3.3203
30.12.2017 09:00:00.000 GMT+0900,22743.030,22743.030,22743.030,22743.030,0
31.12.2017 09:00:00.000 GMT+0900,22743.030,22743.030,22743.030,22743.030,0
01.01.2018 09:00:00.000 GMT+0900,22743.030,22743.030,22743.030,22743.030,0
02.01.2018 09:00:00.000 GMT+0900,22886.031,22886.031,22626.031,22823.031,10.1492
03.01.2018 09:00:00.000 GMT+0900,22848.500,23232.531,22818.031,23222.531,42.8298
04.01.2018 09:00:00.000 GMT+0900,23232.531,23679.031,23222.530,23659.031,5.1251
05.01.2018 09:00:00.000 GMT+0900,23579.031,23843.531,23524.030,23813.531,2.0902
06.01.2018 09:00:00.000 GMT+0900,23813.531,23813.531,23813.531,23813.531,0
07.01.2018 09:00:00.000 GMT+0900,23813.531,23813.531,23813.531,23813.531,0
08.01.2018 09:00:00.000 GMT+0900,23883.531,23977.531,23821.030,23946.031,1.4237
09.01.2018 09:00:00.000 GMT+0900,23921.031,23942.530,23771.500,23851.030,2.0481
10.01.2018 09:00:00.000 GMT+0900,23791.031,23843.030,23558.031,23613.031,2.6523
11.01.2018 09:00:00.000 GMT+0900,23728.030,23796.031,23621.031,23796.031,2.1957
12.01.2018 09:00:00.000 GMT+0900,23666.031,23844.030,23584.031,23824.031,9.7525
13.01.2018 09:00:00.000 GMT+0900,23824.031,23824.031,23824.031,23824.031,0
14.01.2018 09:00:00.000 GMT+0900,23824.031,23824.031,23824.031,23824.031,0
15.01.2018 09:00:00.000 GMT+0900,23754.031,23772.030,23684.030,23707.531,38.2524
16.01.2018 09:00:00.000 GMT+0900,23752.031,24010.031,23660.030,23712.031,213.5396
17.01.2018 09:00:00.000 GMT+0900,23795.031,24147.030,23777.030,24077.030,315.6734
18.01.2018 09:00:00.000 GMT+0900,24084.030,24092.031,23708.030,23873.030,149.5346
19.01.2018 09:00:00.000 GMT+0900,23814.531,23916.031,23732.530,23882.531,258.2065
20.01.2018 09:00:00.000 GMT+0900,23882.531,23882.531,23882.531,23882.531,0
21.01.2018 09:00:00.000 GMT+0900,23882.531,23882.531,23882.531,23882.531,0
22.01.2018 09:00:00.000 GMT+0900,23731.031,23962.031,23720.530,23957.030,11.1132
23.01.2018 09:00:00.000 GMT+0900,23946.530,24197.531,23946.530,24035.530,10.9794
24.01.2018 09:00:00.000 GMT+0900,24055.530,24067.030,23611.531,23746.531,12.1167
25.01.2018 09:00:00.000 GMT+0900,23793.031,23822.531,23465.530,23620.531,20.7736
26.01.2018 09:00:00.000 GMT+0900,23710.531,23769.030,23555.531,23754.030,12.0044
27.01.2018 09:00:00.000 GMT+0900,23754.030,23754.030,23754.030,23754.030,0
28.01.2018 09:00:00.000 GMT+0900,23754.030,23754.030,23754.030,23754.030,0
29.01.2018 09:00:00.000 GMT+0900,23764.531,23779.031,23494.531,23551.031,38.008
30.01.2018 09:00:00.000 GMT+0900,23526.030,23531.031,23109.530,23204.530,25.892
31.01.2018 09:00:00.000 GMT+0900,23274.531,23382.030,23089.530,23258.531,23.9646
01.02.2018 09:00:00.000 GMT+0900,23315.030,23499.031,23243.530,23336.030,20.7166
02.02.2018 09:00:00.000 GMT+0900,23268.530,23362.031,22972.031,22982.031,25.9559
03.02.2018 09:00:00.000 GMT+0900,22982.031,22982.031,22982.031,22982.031,0
04.02.2018 09:00:00.000 GMT+0900,22982.031,22982.031,22982.031,22982.031,0
05.02.2018 09:00:00.000 GMT+0900,22772.030,22790.031,21553.030,21558.031,54.8645
06.02.2018 09:00:00.000 GMT+0900,21670.030,22256.031,21071.030,22218.030,214.569
07.02.2018 09:00:00.000 GMT+0900,22271.031,22346.031,21474.030,21914.030,157.3226
08.02.2018 09:00:00.000 GMT+0900,21851.030,22019.031,21099.030,21099.030,167.4917
09.02.2018 09:00:00.000 GMT+0900,21309.030,21584.030,20556.030,21249.030,172.6244
10.02.2018 09:00:00.000 GMT+0900,21249.030,21249.030,21249.030,21249.030,0
11.02.2018 09:00:00.000 GMT+0900,21249.030,21249.030,21249.030,21249.030,0
12.02.2018 09:00:00.000 GMT+0900,21366.030,21729.030,21319.030,21671.030,83.7066
13.02.2018 09:00:00.000 GMT+0900,21521.030,21686.031,20931.030,21216.031,106.9775
14.02.2018 09:00:00.000 GMT+0900,21193.031,21538.031,20943.031,21528.030,107.5982
15.02.2018 09:00:00.000 GMT+0900,21430.030,21629.030,21332.030,21484.030,82.8925
16.02.2018 09:00:00.000 GMT+0900,21782.031,21932.031,21654.030,21902.031,64.5066
17.02.2018 09:00:00.000 GMT+0900,21902.031,21902.031,21902.031,21902.031,0
18.02.2018 09:00:00.000 GMT+0900,21902.031,21902.031,21902.031,21902.031,0
19.02.2018 09:00:00.000 GMT+0900,21952.030,22166.031,21931.030,21978.531,31.3119
20.02.2018 09:00:00.000 GMT+0900,21983.031,22041.031,21816.031,21873.030,63.688
21.02.2018 09:00:00.000 GMT+0900,22016.030,22188.031,21833.031,21855.030,66.6191
22.02.2018 09:00:00.000 GMT+0900,21710.031,21901.030,21613.030,21681.031,73.6329
23.02.2018 09:00:00.000 GMT+0900,21808.031,22052.031,21756.031,22052.030,50.9753
24.02.2018 09:00:00.000 GMT+0900,22052.030,22052.030,22052.030,22052.030,0
25.02.2018 09:00:00.000 GMT+0900,22052.030,22052.030,22052.030,22052.030,0
26.02.2018 09:00:00.000 GMT+0900,22132.030,22409.030,22047.030,22407.030,40.8522
27.02.2018 09:00:00.000 GMT+0900,22382.030,22517.031,22187.030,22187.031,54.7275
28.02.2018 09:00:00.000 GMT+0900,22342.030,22347.030,21889.031,21897.030,57.3549
01.03.2018 09:00:00.000 GMT+0900,21822.030,21837.030,21032.030,21072.031,77.6384
02.03.2018 09:00:00.000 GMT+0900,21177.500,21276.031,20691.031,21176.030,84.8223
03.03.2018 09:00:00.000 GMT+0900,21176.030,21176.030,21176.030,21176.030,0
04.03.2018 09:00:00.000 GMT+0900,21176.030,21176.030,21176.030,21176.030,0
05.03.2018 09:00:00.000 GMT+0900,21008.030,21480.030,20855.030,21440.031,83.7855
06.03.2018 09:00:00.000 GMT+0900,21502.031,21816.031,21396.030,21666.030,60.1506
07.03.2018 09:00:00.000 GMT+0900,21323.031,21492.031,21189.500,21449.030,73.7384
08.03.2018 09:00:00.000 GMT+0900,21409.031,21639.031,21294.030,21629.030,54.6789
09.03.2018 09:00:00.000 GMT+0900,21874.031,21904.531,21352.030,21882.031,46.2677
10.03.2018 09:00:00.000 GMT+0900,21882.031,21882.031,21882.031,21882.031,0
11.03.2018 09:00:00.000 GMT+0900,21882.031,21882.031,21882.031,21882.031,0
12.03.2018 09:00:00.000 GMT+0900,21935.000,21964.531,21684.500,21769.031,46.4191
13.03.2018 09:00:00.000 GMT+0900,21777.531,22112.031,21712.030,21762.030,60.4718
14.03.2018 09:00:00.000 GMT+0900,21827.030,21921.031,21606.030,21723.030,56.3527
15.03.2018 09:00:00.000 GMT+0900,21618.030,21886.031,21553.031,21813.030,39.3978
16.03.2018 09:00:00.000 GMT+0900,21721.031,21773.031,21523.030,21608.500,32.4148
17.03.2018 09:00:00.000 GMT+0900,21608.500,21608.500,21608.500,21608.500,0
18.03.2018 09:00:00.000 GMT+0900,21608.500,21608.500,21608.500,21608.500,0
19.03.2018 09:00:00.000 GMT+0900,21403.030,21538.031,21098.031,21280.031,103.1468
20.03.2018 09:00:00.000 GMT+0900,21278.030,21508.031,21209.530,21458.030,116.6618
21.03.2018 09:00:00.000 GMT+0900,21480.030,21558.031,21294.530,21333.030,89.8022
22.03.2018 09:00:00.000 GMT+0900,21455.031,21588.031,21040.030,21053.031,85.8105
23.03.2018 09:00:00.000 GMT+0900,20845.030,20913.031,20331.030,20331.030,122.13
24.03.2018 09:00:00.000 GMT+0900,20331.030,20331.030,20331.030,20331.030,0
25.03.2018 09:00:00.000 GMT+0900,20331.030,20331.030,20331.030,20331.030,0
26.03.2018 09:00:00.000 GMT+0900,20471.031,20901.031,20386.031,20896.031,96.8666
27.03.2018 09:00:00.000 GMT+0900,21098.030,21355.531,20806.531,20858.031,449.6783
28.03.2018 09:00:00.000 GMT+0900,20841.030,21351.031,20806.030,21271.031,489.2048
29.03.2018 09:00:00.000 GMT+0900,21243.030,21640.531,20994.530,21509.031,33.7423
30.03.2018 09:00:00.000 GMT+0900,21509.031,21509.031,21509.031,21509.031,0
31.03.2018 09:00:00.000 GMT+0900,21509.031,21509.031,21509.031,21509.031,0
01.04.2018 09:00:00.000 GMT+0900,21509.031,21509.031,21509.031,21509.031,0
02.04.2018 09:00:00.000 GMT+0900,21504.031,21607.031,20935.530,21047.030,21.2199
03.04.2018 09:00:00.000 GMT+0900,21189.531,21539.031,21154.530,21529.031,22.9211
04.04.2018 09:00:00.000 GMT+0900,21366.531,21573.031,21038.030,21563.031,32.6037
05.04.2018 09:00:00.000 GMT+0900,21487.531,21923.031,21463.031,21893.031,22.3296
06.04.2018 09:00:00.000 GMT+0900,21616.531,21756.530,21315.030,21402.750,39.5587
07.04.2018 09:00:00.000 GMT+0900,21402.750,21402.750,21402.750,21402.750,0
08.04.2018 09:00:00.000 GMT+0900,21402.750,21402.750,21402.750,21402.750,0
09.04.2018 09:00:00.000 GMT+0900,21585.031,21810.531,21545.031,21570.031,25.0354
10.04.2018 09:00:00.000 GMT+0900,21590.031,21971.531,21585.030,21863.031,28.4092
11.04.2018 09:00:00.000 GMT+0900,21796.031,21821.531,21567.030,21642.500,13.292
12.04.2018 09:00:00.000 GMT+0900,21712.031,21856.531,21621.031,21821.030,6.5209
13.04.2018 09:00:00.000 GMT+0900,21816.031,21929.031,21704.030,21776.030,23.486
14.04.2018 09:00:00.000 GMT+0900,21776.030,21776.030,21776.030,21776.030,0
15.04.2018 09:00:00.000 GMT+0900,21919.031,21926.030,21829.031,21856.030,0.5285
16.04.2018 09:00:00.000 GMT+0900,21854.031,21891.531,21762.750,21812.750,35.224
17.04.2018 09:00:00.000 GMT+0900,21812.030,21955.031,21775.030,21925.031,28.8702
18.04.2018 09:00:00.000 GMT+0900,21922.030,22269.530,21922.030,22247.031,20.5743
19.04.2018 09:00:00.000 GMT+0900,22250.031,22361.531,22054.031,22149.031,30.1949
20.04.2018 09:00:00.000 GMT+0900,22154.030,22266.031,22051.030,22078.031,35.3407
21.04.2018 09:00:00.000 GMT+0900,22078.031,22078.031,22078.031,22078.031,0
22.04.2018 09:00:00.000 GMT+0900,22131.030,22176.031,22098.030,22171.031,0.7826
23.04.2018 09:00:00.000 GMT+0900,22173.030,22267.531,22027.031,22250.031,36.2846
24.04.2018 09:00:00.000 GMT+0900,22248.000,22352.530,21967.030,22119.031,46.1781
25.04.2018 09:00:00.000 GMT+0900,22122.031,22371.531,22077.030,22330.031,47.1834
26.04.2018 09:00:00.000 GMT+0900,22330.031,22455.030,22265.031,22400.031,11.8678
27.04.2018 09:00:00.000 GMT+0900,22406.530,22566.531,22362.500,22455.030,2.8029
28.04.2018 09:00:00.000 GMT+0900,22455.030,22455.030,22455.030,22455.030,0
29.04.2018 09:00:00.000 GMT+0900,22475.031,22485.531,22450.030,22460.030,0.4583
30.04.2018 09:00:00.000 GMT+0900,22457.250,22645.531,22425.030,22462.250,3.2341
01.05.2018 09:00:00.000 GMT+0900,22465.031,22595.531,22421.030,22561.030,2.7054
02.05.2018 09:00:00.000 GMT+0900,22563.030,22563.030,22345.030,22356.030,4.8325
03.05.2018 09:00:00.000 GMT+0900,22358.000,22400.531,22091.030,22298.030,3.6976
04.05.2018 09:00:00.000 GMT+0900,22301.030,22506.750,22163.000,22468.000,2.2991
05.05.2018 09:00:00.000 GMT+0900,22468.000,22468.000,22468.000,22468.000,0
06.05.2018 09:00:00.000 GMT+0900,22488.750,22546.030,22487.750,22508.031,0.0441
07.05.2018 09:00:00.000 GMT+0900,22511.500,22525.531,22346.030,22430.531,10.8215
08.05.2018 09:00:00.000 GMT+0900,22430.531,22570.531,22420.530,22465.531,20.5072
09.05.2018 09:00:00.000 GMT+0900,22465.531,22520.531,22370.530,22510.530,14.7148
10.05.2018 09:00:00.000 GMT+0900,22505.531,22580.530,22430.530,22580.530,18.9066
11.05.2018 09:00:00.000 GMT+0900,22580.530,22783.531,22577.030,22708.530,19.4016
12.05.2018 09:00:00.000 GMT+0900,22708.530,22708.530,22708.530,22708.530,0
13.05.2018 09:00:00.000 GMT+0900,22748.531,22763.531,22738.530,22763.530,0.5177
14.05.2018 09:00:00.000 GMT+0900,22763.530,22903.531,22748.530,22893.530,15.5816
15.05.2018 09:00:00.000 GMT+0900,22893.530,22913.531,22698.530,22728.530,15.4424
16.05.2018 09:00:00.000 GMT+0900,22728.530,22830.531,22708.530,22824.531,1.8225
17.05.2018 09:00:00.000 GMT+0900,22824.031,22955.031,22800.030,22922.030,2.2293
18.05.2018 09:00:00.000 GMT+0900,22920.030,22955.031,22823.030,22845.531,1.9863
19.05.2018 09:00:00.000 GMT+0900,22845.531,22845.531,22845.531,22845.531,0
20.05.2018 09:00:00.000 GMT+0900,22903.031,22948.030,22898.031,22938.030,0.7657
21.05.2018 09:00:00.000 GMT+0900,22938.030,23054.031,22938.030,23019.030,1.4783
22.05.2018 09:00:00.000 GMT+0900,23014.031,23029.031,22866.031,22875.531,1.0297
23.05.2018 09:00:00.000 GMT+0900,22875.531,22955.531,22483.030,22623.030,5.0673
24.05.2018 09:00:00.000 GMT+0900,22620.031,22643.030,22082.031,22367.030,26.1063
25.05.2018 09:00:00.000 GMT+0900,22364.030,22521.030,22264.031,22354.031,22.5085
26.05.2018 09:00:00.000 GMT+0900,22354.031,22354.031,22354.031,22354.031,0
27.05.2018 09:00:00.000 GMT+0900,22466.031,22514.031,22459.030,22489.031,0.3245
28.05.2018 09:00:00.000 GMT+0900,22491.030,22549.031,22357.030,22424.030,11.3507
29.05.2018 09:00:00.000 GMT+0900,22422.031,22437.031,21923.031,22003.031,24.1345
30.05.2018 09:00:00.000 GMT+0900,22001.030,22276.531,21930.531,22191.030,13.2181
31.05.2018 09:00:00.000 GMT+0900,22191.530,22273.031,22018.030,22135.030,23.671
01.06.2018 09:00:00.000 GMT+0900,22133.030,22387.031,22103.030,22370.531,13.4856
02.06.2018 09:00:00.000 GMT+0900,22370.531,22370.531,22370.531,22370.531,0
03.06.2018 09:00:00.000 GMT+0900,22359.030,22380.531,22315.531,22375.530,0.2441
04.06.2018 09:00:00.000 GMT+0900,22375.530,22576.531,22365.530,22564.031,8.3205
05.06.2018 09:00:00.000 GMT+0900,22562.030,22610.530,22449.031,22539.031,10.8333
06.06.2018 09:00:00.000 GMT+0900,22536.030,22793.031,22509.030,22778.030,10.4673
07.06.2018 09:00:00.000 GMT+0900,22775.030,22878.030,22638.031,22768.031,17.6439
08.06.2018 09:00:00.000 GMT+0900,22790.030,22878.031,22528.031,22688.031,22.5168
09.06.2018 09:00:00.000 GMT+0900,22688.031,22688.031,22688.031,22688.031,0
10.06.2018 09:00:00.000 GMT+0900,22673.030,22691.531,22646.531,22691.530,0.2461
11.06.2018 09:00:00.000 GMT+0900,22688.031,23027.031,22666.530,23000.030,19.5661
12.06.2018 09:00:00.000 GMT+0900,22997.031,23015.031,22793.530,22906.031,10.2691
13.06.2018 09:00:00.000 GMT+0900,22899.530,22996.031,22834.530,22856.031,8.5428
14.06.2018 09:00:00.000 GMT+0900,22849.530,22931.031,22717.530,22896.031,12.7765
15.06.2018 09:00:00.000 GMT+0900,22897.531,22906.030,22691.530,22826.030,11.5645
16.06.2018 09:00:00.000 GMT+0900,22826.030,22826.030,22826.030,22826.030,0
17.06.2018 09:00:00.000 GMT+0900,22849.530,22851.031,22800.769,22823.030,0.2462
18.06.2018 09:00:00.000 GMT+0900,22815.769,22823.030,22541.030,22563.250,4.7809
19.06.2018 09:00:00.000 GMT+0900,22566.030,22621.531,22121.030,22362.531,4.5682
20.06.2018 09:00:00.000 GMT+0900,22353.750,22592.531,22171.030,22526.031,4.0244
21.06.2018 09:00:00.000 GMT+0900,22526.031,22783.531,22416.030,22446.030,4.2157
22.06.2018 09:00:00.000 GMT+0900,22448.030,22642.750,22426.030,22556.030,4.185
23.06.2018 09:00:00.000 GMT+0900,22556.030,22556.030,22556.030,22556.030,0
24.06.2018 09:00:00.000 GMT+0900,22533.031,22576.500,22506.030,22568.031,0.0719
25.06.2018 09:00:00.000 GMT+0900,22566.031,22571.500,22041.030,22181.031,3.8631
26.06.2018 09:00:00.000 GMT+0900,22184.000,22425.531,22108.030,22346.031,2.8861
27.06.2018 09:00:00.000 GMT+0900,22348.030,22427.000,22113.031,22216.030,4.3132
28.06.2018 09:00:00.000 GMT+0900,22222.000,22343.531,22041.031,22343.531,3.2646
29.06.2018 09:00:00.000 GMT+0900,22336.030,22358.531,22161.031,22251.030,28.0058
30.06.2018 09:00:00.000 GMT+0900,22251.030,22251.030,22251.030,22251.030,0
01.07.2018 09:00:00.000 GMT+0900,22196.030,22232.531,22186.030,22226.030,0.4292
02.07.2018 09:00:00.000 GMT+0900,22227.531,22316.031,21701.030,21886.030,21.881
03.07.2018 09:00:00.000 GMT+0900,21887.530,21931.031,21566.530,21654.531,21.9626
04.07.2018 09:00:00.000 GMT+0900,21659.531,21779.531,21598.531,21703.030,11.1708
05.07.2018 09:00:00.000 GMT+0900,21703.531,21743.531,21461.030,21679.530,20.3461
06.07.2018 09:00:00.000 GMT+0900,21679.530,21886.031,21639.530,21818.530,18.7358
07.07.2018 09:00:00.000 GMT+0900,21818.530,21818.530,21818.530,21818.530,0
08.07.2018 09:00:00.000 GMT+0900,21853.530,21893.530,21848.030,21888.530,0.2457
09.07.2018 09:00:00.000 GMT+0900,21888.530,22252.030,21868.030,22214.030,11.8102
10.07.2018 09:00:00.000 GMT+0900,22212.031,22322.031,22002.030,22009.031,56.4251
11.07.2018 09:00:00.000 GMT+0900,22017.031,22059.031,21757.030,22037.530,36.2789
12.07.2018 09:00:00.000 GMT+0900,22034.031,22541.530,22022.531,22442.530,52.0277
13.07.2018 09:00:00.000 GMT+0900,22462.531,22697.030,22427.530,22592.030,95.7906
14.07.2018 09:00:00.000 GMT+0900,22592.030,22592.030,22592.030,22592.030,0
15.07.2018 09:00:00.000 GMT+0900,22679.531,22722.030,22654.531,22674.030,0.2112
16.07.2018 09:00:00.000 GMT+0900,22669.531,22747.030,22514.030,22601.769,64.1054
17.07.2018 09:00:00.000 GMT+0900,22601.531,22937.031,22581.530,22922.031,187.5445
18.07.2018 09:00:00.000 GMT+0900,22922.031,22957.030,22785.031,22890.030,48.6832
19.07.2018 09:00:00.000 GMT+0900,22887.031,22927.030,22685.030,22730.030,63.7926
20.07.2018 09:00:00.000 GMT+0900,22725.030,22880.031,22508.030,22548.031,52.2377
21.07.2018 09:00:00.000 GMT+0900,22548.031,22548.031,22548.031,22548.031,0
22.07.2018 09:00:00.000 GMT+0900,22548.031,22558.031,22468.030,22470.030,1.2142
23.07.2018 09:00:00.000 GMT+0900,22468.031,22576.030,22346.030,22556.031,54.2288
24.07.2018 09:00:00.000 GMT+0900,22556.031,22628.031,22418.030,22608.031,36.015
25.07.2018 09:00:00.000 GMT+0900,22613.030,22673.030,22516.030,22633.030,30.982
26.07.2018 09:00:00.000 GMT+0900,22631.031,22681.031,22541.030,22640.031,30.812
