Local time,Open,High,Low,Close,Volume
08.12.2016 14:00:00.000 GMT+0900,18678.100,18771.957,18667.332,18766.280,29.8631
08.12.2016 15:00:00.000 GMT+0900,18766.686,18806.450,18763.207,18763.623,18.3526
08.12.2016 16:00:00.000 GMT+0900,18763.623,18795.287,18753.578,18769.988,19.2591
08.12.2016 17:00:00.000 GMT+0900,18769.988,18791.162,18715.521,18718.203,37.6908
08.12.2016 18:00:00.000 GMT+0900,18718.870,18738.447,18706.037,18716.947,32.4784
08.12.2016 19:00:00.000 GMT+0900,18716.443,18745.140,18705.396,18740.594,24.4193
08.12.2016 20:00:00.000 GMT+0900,18740.594,18751.744,18726.514,18751.350,16.7864
08.12.2016 21:00:00.000 GMT+0900,18751.350,18805.445,18701.756,18804.365,33.0252
08.12.2016 22:00:00.000 GMT+0900,18804.365,18871.125,18747.225,18846.830,52.4078
08.12.2016 23:00:00.000 GMT+0900,18846.620,18890.240,18827.215,18870.246,54.8803
09.12.2016 00:00:00.000 GMT+0900,18868.370,18886.754,18831.469,18879.762,49.9576
09.12.2016 01:00:00.000 GMT+0900,18879.762,18896.273,18861.625,18867.510,37.0144
09.12.2016 02:00:00.000 GMT+0900,18867.562,18912.707,18862.855,18902.340,27.953
09.12.2016 03:00:00.000 GMT+0900,18902.340,18923.504,18896.441,18920.574,22.7044
09.12.2016 04:00:00.000 GMT+0900,18920.576,18924.803,18865.568,18876.422,28.4721
09.12.2016 05:00:00.000 GMT+0900,18876.549,18881.610,18854.352,18860.922,31.1268
09.12.2016 06:00:00.000 GMT+0900,18860.922,18860.922,18850.530,18850.530,0.0098
09.12.2016 07:00:00.000 GMT+0900,18850.530,18850.530,18850.530,18850.530,0
09.12.2016 08:00:00.000 GMT+0900,18850.530,18850.530,18850.530,18850.530,0
09.12.2016 09:00:00.000 GMT+0900,18850.530,18850.530,18850.530,18850.530,0
09.12.2016 10:00:00.000 GMT+0900,18900.530,18992.393,18890.398,18964.758,24.7736
09.12.2016 11:00:00.000 GMT+0900,18963.637,18993.535,18948.309,18986.752,19.4893
09.12.2016 12:00:00.000 GMT+0900,18985.096,18997.229,18959.479,18995.824,17.5103
09.12.2016 13:00:00.000 GMT+0900,18996.630,19021.732,18988.883,18997.633,15.8465
09.12.2016 14:00:00.000 GMT+0900,18997.814,19050.246,18979.550,19044.176,23.0256
09.12.2016 15:00:00.000 GMT+0900,19028.986,19051.390,18990.285,19042.957,15.4815
09.12.2016 16:00:00.000 GMT+0900,19037.030,19040.752,18993.002,18993.550,27.3784
09.12.2016 17:00:00.000 GMT+0900,18993.346,19031.799,18989.307,19000.350,40.5136
09.12.2016 18:00:00.000 GMT+0900,19000.398,19022.186,18985.363,19002.348,33.3146
09.12.2016 19:00:00.000 GMT+0900,19002.680,19038.170,19002.680,19037.943,26.2371
09.12.2016 20:00:00.000 GMT+0900,19038.027,19111.348,19037.130,19111.070,28.6693
09.12.2016 21:00:00.000 GMT+0900,19110.846,19173.078,19088.920,19154.460,50.6349
09.12.2016 22:00:00.000 GMT+0900,19154.385,19162.322,19093.088,19158.176,50.165
09.12.2016 23:00:00.000 GMT+0900,19157.955,19170.605,19135.266,19166.486,56.2864
10.12.2016 00:00:00.000 GMT+0900,19166.373,19213.174,19151.470,19198.047,65.0001
10.12.2016 01:00:00.000 GMT+0900,19197.787,19223.012,19183.450,19216.896,56.029
10.12.2016 02:00:00.000 GMT+0900,19217.072,19242.670,19215.863,19220.484,43.2807
10.12.2016 03:00:00.000 GMT+0900,19220.506,19226.840,19203.143,19223.252,28.9052
10.12.2016 04:00:00.000 GMT+0900,19223.207,19233.436,19217.133,19222.729,25.627
10.12.2016 05:00:00.000 GMT+0900,19222.875,19243.121,19222.008,19237.855,35.3245
10.12.2016 06:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 07:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 08:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 09:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 10:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 11:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 12:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 13:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 14:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 15:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 16:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 17:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 18:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 19:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 20:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 21:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 22:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
10.12.2016 23:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 00:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 01:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 02:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 03:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 04:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 05:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 06:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 07:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 08:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 09:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
11.12.2016 10:00:00.000 GMT+0900,19237.855,19237.855,19237.855,19237.855,0
